Global Property ID;Source Property ID;Global Property Name;Global Chain Code;Property Address 1;Property Address 2;Primary Airport Code;Property City Name;Property State/Province;Property Zip/Postal;Property Country Code;Property Phone Number;Property Fax Number;Sabre Property Rating;Property Latitude;Property Longitude;Source Group Code
100348391;321841;Hampton By Hilton Cucuta;HX;Avenida 3e Calle 13 A Norte De;;CUC;Cucuta;;00000;CO;57-7-5888007;57-7-0000000;3.0;7.884637;-72.494622;SABRE_GDS
100191988;311090;Hampton By Hilton Medellin;HX;Carrera 42 6 Sur 14.;;MDE;Medellin;;;CO;57-4-704-5008;;;61.992;-755.727;SABRE_GDS
100190818;310490;Hyatt Regency Cartagena;HY;Carrera 1 No 12-118;;CTG;Cartagena;;;CO;5756941234;575-6931419;4.0;10.411166;-755.512;SABRE_GDS
100081224;220298;Intercontinental Cartagena De Indias;IC;Carrera 1 No 5-12 Carrera;;CTG;Cartagena;;130001;CO;57 1 2133516;;4.0;10.400196;-75.559103;SABRE_GDS
100485092;166306;Hotel Bogota 100;KY;Calle 100 N 14 26.;;BOG;Bogota;;110111;CO;57-1-3847100;57-1-3847090;4.0;4.684554;-74.046883;SABRE_GDS
100638041;323384;Hotel Lagoon;KY;Km 13 800;;MDE;Rionegro;;;CO;5744406720;5744406720;4.0;6.153617;-75.374169;SABRE_GDS
100211130;3401;Hotel Casa San Agustin;LW;Calle De La Universidad 3644;;CTG;Cartagena;;130001;CO;57-5-6810000;57-5-6810062;5.0;10.425517;-75.549298;SABRE_GDS
100209752;33196;Nh Collection Hacienda Royal;NH;Calle 114 Nr 6 02;;BOG;Bogota;;;CO;57-1-6578950;57-1-6578916;5.0;469.181;-7.403195;SABRE_GDS
100497647;395479;Nh Boulervard Del Rio Cali;NH;Avenida 2 Norte 7-25;;CLO;Cali;;760045;CO;0057 6025190075;;4.0;345.312;-765.372;SABRE_GDS
100001750;102357;Hotel Cartagena Millennium;OI;Avenida San Martin 7 135;;CTG;CARTAGENA;;0;CO;575--6658711;005756650872;4.0;1.040314;-7.555505;SABRE_GDS
100057062;189178;Ek Hotel;PH;Calle 90 No 11 13;;BOG;Bogota;;;CO;57-1-7455757;57-1-3459234;;4.672177;-74.049226;SABRE_GDS
100063161;390876;Nacar Hotel Curio By Hilton;QQ;Calle Del Curato No 38-99 Post;;CTG;Cartagena;;0000;CO;57-5-6517050;57-5-0000000;4.0;1.042783;-75.548401;SABRE_GDS
100794341;77830;Mercure Bogota Bh Retiro;RT;Calle 80 10 11;;BOG;BOGOTA;;110221;CO;57-1-7563177;57-1-7563177;3.0;4.663755;-74.053316;SABRE_GDS
100040798;166976;Ibis Medellin;RT;Calle 20 N 44 16.;;MDE;MEDELLIN;;5001000;CO;57-4-4441554;57-4-4441553;3.0;6.224094;-75.573546;SABRE_GDS
100085798;225492;W Bogota;WH;Avenida Carrera 9 115 30;;BOG;Bogota;;00000;CO;5717467111;5717467222;5.0;4.693276;-74.034494;SABRE_GDS
100651942;10840;Hotel Dann Carlton Barranquilla S A S;WV;Calle 98 52b-10.;;BAQ;BARRANQUILLA;;0;CO;57-5-3677777;57-5-3677716;5.0;11.014312;-7.482624;SABRE_GDS
100430322;325964;Gio Hotel Tama Santa Marta;WV;Calle 80 1-10 Pozos Colorados;;SMR;SANTA MARTA;;470001;CO;57-1-6000902;;3.0;11.169789;-74.232592;SABRE_GDS
102491959;603570;Le Manoir Hotel;WV;Cl 105 17a-82;;BOG;Bogota;;;CO;601- 2133980;601- 2133980;;469.142;-740.502;SABRE_GDS
102594053;605858;Hotel Basic Centenario By Hoteles Ms;WV;Avenida 3 Norte No 7n-20;;CLO;Cali;;760045;CO;6026606709;6026606709;3.0;345.668;-7.653196;SABRE_GDS
100430520;83051;Gio Hotel Tama Cartagena;WV;Cra 3- 7-171;;CTG;Cartagena;;130001;CO;57-1-6000902;;3.0;10.405943;-75.551751;SABRE_GDS
100180756;301490;Hotel Factory Green;WV;Autopista Medellin Km 3.5;;BOG;Bogota;;250010;CO;57-1-6000902;57-1-6000902;4.0;4.710989;-74.072092;SABRE_GDS
100445366;114628;Dann Combeima;WV;Carretera 2 No 12 37.;;IBE;Ibague;;1330;CO;57 322 7345922;578 610 8879;4.0;4.442664;-75.241058;SABRE_GDS
100040588;166751;Hotel Suite Chico;YX;Calle 101 Nro 13 A 23.;;BOG;Bogota;;11001000;CO;57-1-7420410;57-1-7420410;;468.498;-7.404604;SABRE_GDS
100026068;145395;Ghl Hotel Club El Puente;YX;Km 2 Via Girardot Melgar;;BOG;GIRARDOT;;00000;CO;57-1-8366824;57-1-8366825;;42.941;-7.478546;SABRE_GDS
100426588;79256;Novelty Suites Hotel;YX;Cii 4 Sur No. 43a 109.;;MDE;Medellin;;;CO;574-3-194000;574-3-194000;4.0;620.085;-755.745;SABRE_GDS
100038648;164527;Tativan Hotel;YX;Calle 16 A 9 50.;;VUP;Valledupar;;00000;CO;57-5-5707474;57-5-5709154;;1.047484;-7.324742;SABRE_GDS
100202610;316678;Hotel Cartagena Royal Inn;YX;Centro Calle De La Cruz 9 41;No 9 - 41;CTG;Cartagena;;1300001;CO;57-5-6436350;57-5-6436350;3.0;10.419584;-75.527122;SABRE_GDS
100423932;76678;Ghl Hotel Barranquilla;YX;Calle 106 50 11;;BAQ;Barranquilla;;80020;CO;57-5-3856060;57-5-3856061;;10.965602;-74.835022;SABRE_GDS
100078324;217599;Hotel Ms Castellana;YX;Cra 32 8 20;;CLO;CALI;;00000;CO;57-2-5580733;57-2-5580733;3.0;3.428092;-76.537583;SABRE_GDS
100023696;142570;Ghl Comfort Hotel Costa Azul;YX;Km 19 Via Cienaga;;SMR;Santa Marta;;00000;CO;575-4380666;575-4380679;4.0;11.107398;-74.223657;SABRE_GDS
100012780;121020;Hotel Continental By Bluedoors;YX;Avenida Jimenez No 4 16.;;BOG;Bogota;;11001000;CO;57-1-6063000;57-1-6063000;3.0;4.600923;-74.070499;SABRE_GDS
100184044;306073;Ms Caribe Alto Prado Superior;YX;Calle 79 49c 33;;BAQ;BARRANQUILLA;;00000;CO;57-5-3562846;57-5-3562846;3.0;11.000294;-74.810955;SABRE_GDS
100100756;2351;Hotel Ms Oceania;YX;Carrera 13 24a 48;;BOG;bogota;;00000;CO;57-1-2842100;57-1-2842100;3.0;4.611927;-74.072043;SABRE_GDS
100038824;164752;Estelar Recinto;YX;Km 11 Via Al Magdalena;;MZL;Manizales;;170003;CO;606 - 8897072;57-6-8897072;3.0;5.064605;-7.549923;SABRE_GDS
100022452;140797;Hotel Casa Santa Isabel;YX;Cra 28 No 1g 04.;;BOG;Bogota;;11001;CO;57-1-4758016;57-1-2572805;3.0;4.630324;-74.065569;SABRE_GDS
100330438;45829;Best Western Hotel And Casino Kamuk;BW;;;XQP;Quepos;;60601;CR;506-2-7770811;506-2-7770258;3.0;9.430159;-84.161898;SABRE_GDS
100257154;41978;Country Inn And Suites By Radisson, San Jose Aeropuerto, Costa Rica;CX;;;SJO;San Jose Heredia;;357-2120;CR;506-223-92272;506-223-92001;4.0;9.979127;-84.161721;SABRE_GDS
100011712;11914;Four Points By Sheraton San Jose Costa Rica;FP;;;SJO;San Jose;;;CR;506-22 04 67 00;506-22 04 68 00;4.0;9.945699;-8.419038;SABRE_GDS
100378394;613048;Surf Synergy;GD;;;SJO;Jaco;;61101;CR;506-720-7535984;;3.0;9.630902;-84.634902;SABRE_GDS
100064794;20300;Hiltn Gi Guancaste Airport;GI;Ruta 21.;;LIR;LIBERIA;;0;CR;506-269-08888;506-269-08889;;10.600985;-85.535997;SABRE_GDS
100322132;377014;Kaps Place;HQ;1142 Street 19 Between Aves 11;;SYQ;San Jose;;10101;CR;;;;9.932543;-84.079578;SABRE_GDS
100407638;62584;Hampton Inn Suites San Jose;HX;1 Km Este Del Aeropuerto.;;SJO;Juan Santamaria Fren;;1017;CR;506-243-60000;506-243-2 2781;3.0;9.998166;-84.204761;SABRE_GDS
101115874;602930;Hampton Guanacaste Lir;HX;Ruta 21 Frente Condominio Sola;;LIR;Liberia;;50101;CR;506--24360000;0;2.0;10.591;-85.535;SABRE_GDS
100762413;324589;Hotel Nantipa;LX;;;SJO;Santa Teresa de Caba;;00000;CR;506-2248-0048;506-22-211204;;9.635019;-85.161527;SABRE_GDS
100177088;29501;Costa Rica Marriott Hotel Hacienda Belen;MC;700 Meters West From Bridgesto.;;SJO;Heredia;;00000;CR;506-22980000;506-22980011;;998.736;-8.417356;SABRE_GDS
100075972;21440;Residence Inn San Jose Escazu;RC;;;SJO;San Jose;;10203;CR;506-25884300;506-25884316;4.0;993.832;-8.414272;SABRE_GDS
102184303;390470;Marriott Vacation Club Los At Suenos;VC;800 M West;;SJO;Herradura;;028-4023;CR;506-2630-9000;;;9.656908;-8.466099;SABRE_GDS
102283725;394474;Hotel La Mariposa;WV;100 Metros Se De Plaza Vista;;SJO;Manuel Antonio;;60601;CR;1-506-27775192;1-506-27770050;;9.409262;-84.155385;SABRE_GDS
100425904;78624;Hotel Arenal Kioro Suites And Spa;WV;10 Km Carretera Al Volcan De;;SJO;La Fortuna;;50201;CR;506-2-4791700;506-2-4791700;;1.049158;-8.471169;SABRE_GDS
100594775;324174;Hacienda Barrigona;WV;;;NOB;Nosara;;;CR;50622882879;;;989.582;-855.837;SABRE_GDS
100248948;395257;Pacuare Lodge;WV;;;SJO;Limon;;;CR;506-4070-0420;506-4070-0420;;10.165491;-8.337885;SABRE_GDS
102491971;604892;Sluxury Rental;WV;Plaza Tamarindo Local 15;;LIR;Tamarindo;;50309;CR;50683506266;50683506266;;10.297572;-85.841153;SABRE_GDS
102856045;611827;Punta Leona Beach Club And Nature Resort;WV;Garabito 15km Del Rio Tarcoles;;SJO;Jaco;;8592;CR;50625871010;50625871010;;9.614184;-84.627848;SABRE_GDS
100042830;169262;Wyndham Gdn Sjo Escazu;WY;;;SJO;San Jose;;10203;CR;50640319999;50640319998;4.0;9.932543;-84.079578;SABRE_GDS
100430030;82584;El Maragato;YX;Street 1st And 3rd.;;SJO;SAN JOSE;;0000;CR;506-222-27313;50-6-2227205;3.0;9.927966;-84.078609;SABRE_GDS
100424826;77670;Villa Caletas Hotel;YX;3 Km South;;SJO;Herradura;;12358;CR;506-2630-3000;506-263-70404;4.0;966.726;-8.466438;SABRE_GDS
100021023;611751;Villa Tokara Boutique Hotel;HO;55 Penstraat;;CUR;Willemstad;;00000;CW;599-9-6871028;;4.0;12.101519;-68.922187;SABRE_GDS
100309842;344466;Nos Krusero Apartments;HQ;Westpunt Z-n Tegenover Kv 20;;CUR;Willemstad;;00000;CW;59995249454;59997389724;3.0;12.370015;-69.152159;SABRE_GDS
100455386;383499;Best Western Larco Hotel;BW;10 Pontou Street;;LCA;Larnaca;;6301;CY;35724657006;35724659168;4.0;34.901741;33.634646;SABRE_GDS
102168053;389781;Map Boutique Hotel;GD;15 Stasinou Avenue;;LCA;Nicosia;;1060;CY;357-22-444999;;;3.516844;3.336232;SABRE_GDS
100684922;377022;Panthea Holiday Village;HQ;;;GEC;Ayia Napa;;5343;CY;35723724200;35723724350;4.0;3.498553;3.399608;SABRE_GDS
100046014;176516;Amphora Hotel And Suites;OI;48 Poseidonos Avenue.;;PFO;Paphos;;8060;CY;0035726202500;0035726939888;4.0;3.475226;3.242119;SABRE_GDS
102546761;605400;Akamanthea Holiday Village;OK;1 Akamanthea Street;;PFO;Polis Chrysochous;;8820;CY;357 26323500;357 26323400;;3.503578;3.241236;SABRE_GDS
102278299;393609;Anesis Hotel;OK;1st October 7;;NIC;Ayia Napa;;5340;CY;357-23-721104;;3.0;3.511333;3.330631;SABRE_GDS
100503097;387380;Protaras Plaza Hotel;OK;Protara 69 Protaras;;LCA;Paralimni;;5296;CY;357 23 813300;;3.0;3.501506;3.405281;SABRE_GDS
100204996;613444;Anemi Hotel And Suites;ON;Iasonos Street 1;;PFO;Paphos;;8041;CY;0035726945666;0035726945781;4.0;34.755631;32.420083;SABRE_GDS
100168128;289085;Mayfair Hotel;ON;1 Pari Street;;PFO;Paphos;;8049;CY;357 26 948000;357 26 945708;4.0;3.476521;3.241856;SABRE_GDS
100471202;325798;Mayfair Gardens;ON;2 Pari Street;;PFO;Paphos;;8049;CY;357 26 948000;357 26 945708;3.0;3.476554;3.241847;SABRE_GDS
100212454;34801;Best Western Hotel Moran;BW;Na Morani 15;;PRG;Prague;;120 00;CZ;420-2-24915208;420-2-24920625;4.0;5.007384;1.441728;SABRE_GDS
100045308;175301;Clarion Congress Hotel Olomouc;CC;Jeremenkova 36;;PRG;Olomouc;;77900;CZ;;;4.0;49.592465;17.276204;SABRE_GDS
100796511;111218;Hotel Petr;FG;Drtinova 17.;;PRG;Prague 5;;150 00;CZ;420 2 57314071;420 2 57310067;3.0;5.007772;1.440193;SABRE_GDS
100135593;267877;Penzion Linhart;FG;Pavlovova 270;;PRG;Podebrady;;29001;CZ;00420606250999;;3.0;5.014285;1.512475;SABRE_GDS
100089628;228174;Continental;FG;Kounicova 6;;BRQ;Brno;;602 00;CZ;00420541519305;00420541211203;4.0;4.920043;16.604548;SABRE_GDS
100008258;11320;Hotel International Brno;FG;Husova 200/16;;BRQ;Brno;;60200;CZ;420-5-42122111;420-5-42210843;4.0;4.919487;1.660476;SABRE_GDS
100398628;5664;Orea Hotel Pyramida;FG;Belohorska 24;;PRG;Praha;;169 00;CZ;420-233 102 111;420-233 102 500;;5.008555;1.438038;SABRE_GDS
100399734;5735;Hilton Prague;HL;Pobrezni 1;;PRG;Prague;;186 00;CZ;420-2-2484-1111;420-2-2484-2378;5.0;5.009334;1.443965;SABRE_GDS
100017329;383136;Akropolis Apart Hotel;HQ;Jarni 1304-2;;KLV;Karlovy Vary;;360 01;CZ;;;3.0;5.021904;1.289116;SABRE_GDS
100237342;348901;Andel Apartments Praha;HQ;Nadrazni 114;;PRG;Praha 5;;150 00;CZ;;;3.0;50.071002;14.404762;SABRE_GDS
100050254;181352;Hotel Alessandria;HQ;Trida Snp 733.;;PED;Hradec Kralove;;500 03;CZ;;;3.0;50.217228;15.851345;SABRE_GDS
100141490;266949;Pivovar Hotel Na Rychte;HQ;Klasterni 75-9;;PRG;usti nad Labem 19;;400 01;CZ;;;3.0;50.66;14.042;SABRE_GDS
100035096;154309;Hotel Akat;HQ;Nadrazni 42.;;XYG;Praha 5;;150 00;CZ;;;2.0;50.068;14.407;SABRE_GDS
100061548;197762;Hotel La Fresca;HQ;Velke Namesti 55.;;PRV;Kromeriz 1;;767 01;CZ;;;3.0;49.298295;17.393974;SABRE_GDS
100121580;251597;Galatea;HQ;Pod Koupalistem Kosmonosy 881;;XYJ;Kosmonosy;;29306;CZ;;;4.0;50.444;14.923;SABRE_GDS
100122890;252663;Concertino;HQ;Nam Miru 141-1.;;XYJ;Jindrichuv Hradec;;377 01;CZ;;;4.0;4.914359;1.500315;SABRE_GDS
100137282;263567;Capital Apartments;HQ;Vaclavske Namesti 36 B.;;XYJ;Praha;;110 00;CZ;;;3.0;5.008158;1.442589;SABRE_GDS
100061084;197237;Chateau Hotel Zbiroh;HQ;Zbiroh 1;;PRG;Zbiroh;;33808;CZ;;;4.0;49.858;13.762;SABRE_GDS
100048446;179314;Hotel Ruze;HQ;I P Pavlova 506-1;;KLV;Karlovy Vary;;360 01;CZ;;;;50.228;;SABRE_GDS
100113802;245911;Abacie Welness Hotel;HQ;B Martinu 1884-1.;;OSR;Novy Jicin;;741 01;CZ;;;;4.959004;17.999618;SABRE_GDS
100032254;151621;Hotel Radnice;HQ;Moskevska 11;;PRG;Liberec;;460 01;CZ;;;;50.769;15.058;SABRE_GDS
100061584;197819;Hotel Arte;HQ;Drobneho 6;;BRQ;Brno;;602 00;CZ;;;4.0;49.205;16.614;SABRE_GDS
100141294;266786;Dena Pension;HQ;Fibichova 28;;PED;Jihlava 1;;586 01;CZ;;;;49.392;15.589;SABRE_GDS
101085834;365320;Baltaci Stary Zamek;HQ;Masarykovo Namesti 75;;BRQ;Napajedla;;763 61;CZ;;;;49.173217;17.513032;SABRE_GDS
100052828;184426;Euroagentur Hotel Terasa;HQ;Nad Prehradou 670.;;OSR;Frydek-Mistek;;738 01;CZ;;;4.0;4.966448;1.831163;SABRE_GDS
100035046;154271;Boat Hotel Matylda;HQ;;;XYG;Praha;;110 00;CZ;;;4.0;50.076;14.414;SABRE_GDS
100061692;197984;Pension Bambino;HQ;Heliova 18;;PRG;Liberec 1;;460 01;CZ;;;;50.771;15.054;SABRE_GDS
100019647;344003;Harfa;HQ;Drahobejlova 1058-17;;PRG;Praha 9;;190 00;CZ;;;;5.010498;144.872;SABRE_GDS
100645124;257804;Otar;HQ;Sevrena 1302-2;;XYG;Praha;;140 00;CZ;;;3.0;50.056;14.437;SABRE_GDS
100320968;375377;Spa Hotel Devin;HQ;Prikra 618;;KLV;Marienbad;;35301;CZ;;;;4.996854;1.269966;SABRE_GDS
100032730;152114;Spa Hotel Schlosspark;HQ;Kolma 19;;KLV;Karlovy Vary 1;;360 01;CZ;;;4.0;50.223;12.886;SABRE_GDS
100061350;197491;Kolonada;HQ;I P Pavlova 8;;KLV;Karlovy Vary;;360 01;CZ;;;4.0;50.227;12.881;SABRE_GDS
100108512;241811;Parkhotel Smrzovka;HQ;Kostelni 892;;PED;Smrzovka;;468 51;CZ;;;;50.735;15.245;SABRE_GDS
100060972;197131;Hotel Filipinum;HQ;Aloise Hanuse 141.;;PED;Jablonne nad Orlici;;56164;CZ;;;3.0;5.002736;1.660324;SABRE_GDS
100061030;197193;A Sport Hotel;HQ;Vodova 108;;BRQ;Brno;;612 00;CZ;;;3.0;49.227;16.584;SABRE_GDS
100011579;338579;Iberia Hotel;HQ;Pekarska 11;;OSR;Opava 1;;746 01;CZ;;;3.0;4.994006;1.790255;SABRE_GDS
100114270;246269;Zlata Hvezda;HQ;Smetanovo Namesti 84.;;PED;Litomysl;;570 01;CZ;;;;4.987102;1.631066;SABRE_GDS
100097912;233295;Benica;HQ;Ke Stadionu 2045;;XYJ;Benesov U Prahy;;256 01;CZ;;;3.0;49.776;14.676;SABRE_GDS
100061308;197449;Orea Hotel Spicak;HQ;Spicak 95.;;KLV;zelezna Ruda;;340 04;CZ;;;3.0;4.917045;1.323549;SABRE_GDS
100061032;197186;Hotel Almond;HQ;Stara Duchcovska 28;;DRS;Teplice;;41503;CZ;;;2.0;50.639;13.803;SABRE_GDS
100272138;384009;Hotel Koruna;HQ;;;PED;Chlumec nad Cidlinou;;503 51;CZ;;;4.0;5.015808;1.545184;SABRE_GDS
100103636;237310;Praha;HQ;Jedlova 175;;PED;Destne v Orlickych h;;517 91;CZ;;;3.0;50.3;16.366;SABRE_GDS
100126992;255722;Kaskada;HQ;Na Golfu 1772.;;BRQ;Kurim;;664 34;CZ;;;;49.278814;16.530458;SABRE_GDS
100142012;267754;Simplyhotel;HQ;Borivojova 92.;;XYG;Praha;;130 00;CZ;;;3.0;50.082963;14.447933;SABRE_GDS
100048318;179169;Parkhotel Golf;HQ;Zadub 580;;KLV;Marianske Lazne;;35301;CZ;;;4.0;49.975;12.736;SABRE_GDS
100138336;264450;Reza;HQ;Americka 5;;HOQ;Frantiskovy Lazne;;351 01;CZ;;;4.0;50.122;12.348;SABRE_GDS
100060974;197133;Euroagentur Hotel Mozart;HQ;Stara Louka 18;;KLV;Karlovy Vary;;360 01;CZ;00420271090832;00420271750367;3.0;50.222;12.882;SABRE_GDS
100142404;268240;Marie - Luisa;HQ;Krnska 350;;XYG;Praha;;197 00;CZ;;;3.0;50.129;14.549;SABRE_GDS
100574592;347645;U Beranka;HQ;;;PED;Nachod 1;;547 01;CZ;;;4.0;5.053622;1.623347;SABRE_GDS
100113486;245706;S-centrum;HQ;U Vodarny 2215;;XYJ;Benesov;;256 01;CZ;;;3.0;49.774;14.696;SABRE_GDS
100061256;197405;Euroagentur Hotel Tereziansky D;HQ;Jana Koziny 336.;;PED;Hradec Kralove;;500 03;CZ;;;4.0;5.020741;1.583581;SABRE_GDS
100285572;331430;Sibelius;HQ;Jana Masaryka 39;;PRG;Praha;;120 00;CZ;;;3.0;5.007235;1.443993;SABRE_GDS
100094378;231116;Villa Olivia;HQ;Osicka 19;;XYG;Praha 9;;19800;CZ;;;3.0;50.092;14.546;SABRE_GDS
100031620;151038;Pension Jana Domov Mladeze;HQ;Dykova 20;;XYG;Praha 10;;101 00;CZ;;;2.0;50.074;14.454;SABRE_GDS
100031662;151078;Francis Palace;HQ;Jezerni 15-2;;HOQ;Frantiskovy Lazne;;351 01;CZ;;;4.0;50.112;12.348;SABRE_GDS
100091406;229328;Attic;HQ;Hanusova 496-6;;XYG;Praha;;140 00;CZ;;;3.0;50.049;14.446;SABRE_GDS
100030842;150402;Hotel Uno;HQ;Tg Masaryka 897;;PED;Usti nad Orlici;;56201;CZ;;;;49.97;16.396;SABRE_GDS
100119789;253620;Edinburgh Pension;HQ;Ruska 56;;KLV;Marianske Lazne 1;;353 01;CZ;;;3.0;49.968;12.701;SABRE_GDS
100060976;197134;Hotel Caffe Silesia;HQ;Zamecke Nam 1258 1259.;;OSR;Frydek-Mistek;;738 01;CZ;;;;4.968547;1.834743;SABRE_GDS
100137540;263813;Pawlik Spa;HQ;5 Kvetna 108.;;HOQ;Frantiskovy Lazne;;35101;CZ;;;;50.118177;12.357184;SABRE_GDS
100104434;238154;Chvalska Tvrz;HQ;Na Chvalske Tvrzi 858;;XYG;Praha;;19300;CZ;;;3.0;50.112;14.596;SABRE_GDS
100061252;197400;Hotel Embassy;HQ;Nova Louka 21;;KLV;Karlovy Vary;;360 01;CZ;;;4.0;50.22;;SABRE_GDS
100128406;256791;Alt Pension;HQ;Pod Marketou 155.;;XYG;Praha;;104 00;CZ;;;3.0;50.048;14.628;SABRE_GDS
100189558;309759;Nyx Prague;LD;Panska 9;;PRG;Prague;;11000;CZ;420-226-222800;420-226-222800;4.0;50.083987;14.427836;SABRE_GDS
100219516;39181;The Grand Mark Prague;LW;Hybernska 12;;PRG;Prague;;110 00;CZ;00420 226 226 111;00420 226 226 123;5.0;50.087093;14.431284;SABRE_GDS
100061200;197345;Volcano Spa Hotel;OI;K Sopce 30;;PRG;Prague;;155 00;CZ;00420725755771;00420251050808;4.0;5.004492;1.434414;SABRE_GDS
100472148;515502;Hotel U Zlateho Stromu;OI;Karlova 6;;PRG;Prague;;110 00;CZ;420-222220441;;4.0;50.085972;1.441491;SABRE_GDS
100055748;18796;Maximilian Hotel;ON;Hastalska 14;;PRG;Prague;;110 00;CZ;0042225303111;;4.0;5.009095;14.424672;SABRE_GDS
100394274;53733;Aquapalace Hotel;ON;Prazska 137;;PRG;PRAGUE;;251 01;CZ;420 225 10888;420 225 10899;4.0;5.000796;1.457088;SABRE_GDS
100016404;130500;Hotel Vista;QR;Hudcova 72.;;BRQ;Brno;;62100;CZ;420-541-217088;420-541-215037;4.0;4.923611;165.823;SABRE_GDS
100086408;225956;Motel One Prague-florentinum;UV;Na Porici 1048 30;;PRG;Nove Mesto Praha 1;;11000;CZ;420-222-334500;420-222-334508;;5.008976;1.443437;SABRE_GDS
102152983;607649;W Prague;WH;Vaclavske Namesti 826/25;;PRG;PRAHA;;11000;CZ;420 739 409674;;5.0;50.082394;1.442767;SABRE_GDS
100388018;4948;Golden Well Hotel;WV;U Zlate Studne 166/4;;PRG;Prague;;11800;CZ;420-257-011213;420-257-533320;5.0;5.009084;1.440458;SABRE_GDS
100282064;43355;Art Deco Imperial Hotel;WV;Na Porici 15;;PRG;Prague;;11000;CZ;420-246-011663;420-246-011699;5.0;5.008985;1.443287;SABRE_GDS
100194246;312341;Ea Hotel Sonata;WV;Sokolska1576 68;;PRG;Prague;;110 00;CZ;;420 221 966589;4.0;50.077036;14.429399;SABRE_GDS
100200722;315746;Hotel Royal Prague;YX;Thamova 688 36;;PRG;Prague;;18600;CZ;420-296-686900;420-296-686900;;50.094555;14.451468;SABRE_GDS
100643633;571304;Urban Creme Prague;YX;Na Porici 48 Praha 1;;PRG;Prague;;11000;CZ;420-226-250900;420-226-250900;5.0;5.009023;1.443665;SABRE_GDS
100795631;87321;Antik City Hotel;YX;Mala Stepanska 13 .;;PRG;Prague;;120 00;CZ;420-224-919100;420-224-919060;3.0;3.870718;-915.833;SABRE_GDS
100417588;69782;Hotel Zlata Hvezda;YX;Masarykovo Namesti 107.;;PRG;Trebon;;37901;CZ;00420-384-757111;00420-384-757300;4.0;4.900368;1.477075;SABRE_GDS
102267453;393330;Ibis Budget Bayreuth;AE;Buergerreuther Strasse 6;;NUE;BAYREUTH12546;;95444;DE;;;1.0;4.995154;115.791;SABRE_GDS
100386962;48795;Falkenstein Grand Autograph Collection;AK;Debusweg 6 18;;FRA;Frankfurt;;61462;DE;49-61-74900;49-61-74909090;5.0;50.192156;8.479922;SABRE_GDS
100004952;107865;Citadines Arnulfpark Munich;AZ;Arnulfstrasse 51;;MUC;Munich;;80636;DE;49 40 300 618-0;49-089-940080777;;48.144697;11.542189;SABRE_GDS
100103101;322315;The Liberty Hotel Bremerhaven Bw Signature Collection;BW;Columbusstrasse 67;;BRV;Bremerhaven;;27568;DE;49-471-902240;49-471-90224-143;4.0;5.354606;857.333;SABRE_GDS
100307506;44672;Best Western Hotel Geheimer Rat;BW;Goethestrasse 38;;HAJ;Magdeburg;;39108;DE;49-391-73803;49-391-7380599;3.0;5.213296;1.161024;SABRE_GDS
100001246;101712;Best Western Hotel Am Spittelmarkt;BW;Neue Grunstrasse 28;;BER;Berlin;;10179;DE;49-30-31161500;49-30-311615099;3.0;5.250997;1.340552;SABRE_GDS
100212672;34937;Best Western Plus Delta Park Hotel;BW;Keplerstrasse 24.;;FRA;Mannheim;;68165;DE;49-621-44510;49-621-4451888;4.0;4.947946;847.562;SABRE_GDS
100150616;27738;Best Western Plus Parkhotel Velbert;BW;Guenther-weisenborn Strasse 7;;DUS;Velbert;;42549;DE;49-2051-4920;49-2051-492175;4.0;5.133858;703.549;SABRE_GDS
100521628;319922;Best Western Hotel Augusta;BW;Ludwigstrasse 2;;AGB;Augsburg;;86152;DE;49-821-50140;49-821-5014605;3.0;48.370294;10.895545;SABRE_GDS
100010244;11673;Best Western Hotel Zur Post;BW;Bahnhofsplatz 11;;BRE;Bremen;;28195;DE;49-421-30590;49-421-3059591;4.0;5.308254;881.039;SABRE_GDS
100027268;147;Best Western Premier Park Hotel And Spa;BW;Peter Hartmann Allee 4;;PAD;Bad Lippspringe;;33175;DE;49-5252-9630;49-5252-963111;4.0;5.178551;881.183;SABRE_GDS
100006744;11058;Best Western Hotel Erfurt Apfelstaedt;BW;Riedweg 1;;ERF;Apfelstaedt;;99192;DE;49-36-202850;49-36-20285410;4.0;5.089965;108.815;SABRE_GDS
100217210;37762;Best Western Premier Hotel Villa Stokkum;BW;Steinheimer Vorstadt 70;;FRA;Hanau;;63456;DE;49-61-816640;49-61-81661580;4.0;5.010444;891.576;SABRE_GDS
100253886;4181;Best Western Plus Hotel Excelsior;BW;Bahnhofstrasse 35;;ERF;Erfurt;;99084;DE;49-361-56700;49-361-5670100;3.0;5.097368;1.103602;SABRE_GDS
102940621;612682;Mountain View Hotel Willingen Bw Signature Collection;BW;Briloner Strasse 53;;PAD;Willingen;;34508;DE;49 5632 9690608;49 5632 969096;4.0;51.293811;860.197;SABRE_GDS
100404966;60865;Kult Hotel;BX;Theodor Heuss Strasse 25;;NUE;Ingolstadt;;85055;DE;49 841 95100;49 841 9510100;;4.877969;1.143899;SABRE_GDS
100246093;26303;Hotel Harheimer Hof;BX;Alt Harheim 11;;FRA;Frankfurt;;60437;DE;49 6101 4050;49 6101 405411;4.0;5.018234;86.926;SABRE_GDS
